,0
presents,4.028522096376982
press,4.028522096376982
pressing,4.433987204485146
pressure,4.028522096376982
pretending,4.433987204485146
prevent,4.028522096376982
prevention,4.433987204485146
previously,4.433987204485146
prey,4.433987204485146
priced,4.433987204485146
primate,4.433987204485146
primates,4.433987204485146
priming,4.433987204485146
principles,2.9299098077088725
printing,4.433987204485146
prinz,4.433987204485146
prior,4.433987204485146
privacy,4.433987204485146
private,4.433987204485146
privilege,4.433987204485146
prize,4.433987204485146
problem,4.028522096376982
problems,3.181224235989778
process,3.0476928433652555
processes,3.3353749158170367
processing,4.433987204485146
produced,4.028522096376982
product,4.433987204485146
productive,4.028522096376982
productivity,4.433987204485146
products,4.433987204485146
profession,4.433987204485146
professional,4.028522096376982
professionals,4.028522096376982
professor,3.740840023925201
professors,4.433987204485146
profiles,4.433987204485146
profited,4.433987204485146
profits,4.433987204485146
profound,3.3353749158170367
profoundly,3.517696472610991
programming,4.028522096376982
programs,4.028522096376982
progress,3.740840023925201
prohibition,4.433987204485146
project,4.433987204485146
projects,4.028522096376982
promise,4.433987204485146
promised,4.028522096376982
promotion,4.433987204485146
prone,4.433987204485146
propagate,4.028522096376982
propensity,4.433987204485146
properties,4.433987204485146
propose,4.433987204485146
proposes,4.028522096376982
prospects,4.433987204485146
prosperity,4.028522096376982
prosperous,4.433987204485146
protect,4.028522096376982
prove,4.433987204485146
proves,4.433987204485146
provide,4.433987204485146
provided,4.433987204485146
provides,3.740840023925201
provocative,3.0476928433652555
provoking,4.433987204485146
psyche,4.433987204485146
psyches,4.433987204485146
psychiatry,4.433987204485146
psychological,3.740840023925201
psychologist,3.181224235989778
psychology,2.488077055429833
public,4.433987204485146
published,4.433987204485146
publishers,4.433987204485146
punish,4.433987204485146
punishment,4.433987204485146
pure,4.433987204485146
purpose,3.740840023925201
pursue,4.433987204485146
pursuit,4.433987204485146
pushing,4.433987204485146
put,4.028522096376982
putting,4.433987204485146
puzzle,4.028522096376982
qaeda,4.433987204485146
qualified,4.433987204485146
qualify,4.433987204485146
qualities,4.028522096376982
quality,4.433987204485146
quandaries,4.433987204485146
quant,4.433987204485146
quanta,4.433987204485146
quantum,4.028522096376982
quegeoffrey,4.433987204485146
quest,3.517696472610991
question,2.9299098077088725
questioning,4.028522096376982
questions,2.5621850275835545
quests,4.433987204485146
quiet,4.433987204485146
quietly,4.028522096376982
quit,4.433987204485146
quo,4.433987204485146
race,3.517696472610991
radical,3.517696472610991
radically,4.433987204485146
rain,4.433987204485146
rainbows,4.433987204485146
raine,4.433987204485146
raise,4.028522096376982
raising,4.433987204485146
randomness,4.433987204485146
range,2.729239112246721
ranging,3.740840023925201
rapidly,4.028522096376982
rare,4.028522096376982
rarely,3.517696472610991
rate,4.028522096376982
rated,4.433987204485146
rather,3.3353749158170367
rational,4.028522096376982
rationality,4.433987204485146
razor,4.433987204485146
re,2.5621850275835545
reaching,3.740840023925201
reactions,4.433987204485146
read,4.028522096376982
readable,4.028522096376982
reader,3.740840023925201
readers,2.8245492920510458
reading,4.433987204485146
ready,4.433987204485146
real,3.740840023925201
realistically,4.433987204485146
reality,4.028522096376982
reality10,4.433987204485146
realize,4.028522096376982
realized,4.433987204485146
really,3.181224235989778
realm,4.028522096376982
rearing,4.433987204485146
reason,4.433987204485146
reasoning,4.433987204485146
reassess,4.433987204485146
rebound,4.433987204485146
recall,4.433987204485146
receive,4.433987204485146
received,4.433987204485146
recent,4.433987204485146
recently,4.028522096376982
recognition,4.433987204485146
recognize,4.028522096376982
recognized,4.028522096376982
recognizing,4.433987204485146
recollections,4.433987204485146
recounts,4.433987204485146
recover,4.433987204485146
red,4.433987204485146
redefines,4.028522096376982
redesign,4.433987204485146
rediscover,4.028522096376982
reduce,4.433987204485146
reduced,4.028522096376982
reducedin,4.433987204485146
reflected,4.433987204485146
reflecting,4.433987204485146
reflectinin,4.433987204485146
reflects,4.433987204485146
refuse,4.433987204485146
regard,4.433987204485146
regarded,4.433987204485146
regardless,4.433987204485146
region,4.433987204485146
regularly,4.433987204485146
regulated,4.433987204485146
regulations,4.433987204485146
rein,4.433987204485146
reined,4.433987204485146
reject,4.028522096376982
rejoinder,4.433987204485146
related,4.433987204485146
relation,4.028522096376982
relations,4.433987204485146
relationship,3.740840023925201
relationships,3.517696472610991
relative,4.433987204485146
relativity,4.433987204485146
relentless,4.433987204485146
reliable,4.028522096376982
reliably,4.433987204485146
relies,4.433987204485146
religion,4.028522096376982
religious,4.433987204485146
remain,4.028522096376982
remarkable,4.433987204485146
remember,3.740840023925201
remembering,4.433987204485146
reminds,4.433987204485146
remote,4.433987204485146
removes,4.433987204485146
renew,4.433987204485146
renminbi,4.433987204485146
rentals,4.433987204485146
repair,4.433987204485146
repercussions,4.433987204485146
replace,4.433987204485146
replacing,4.433987204485146
replenishes,4.433987204485146
replicate,4.433987204485146
replied,4.433987204485146
reported,4.433987204485146
reporting,4.433987204485146
reproducing,4.433987204485146
require,4.433987204485146
requires,4.433987204485146
requiring,4.433987204485146
research,2.236762627148927
researcher,4.028522096376982
researchers,4.028522096376982
researching,4.433987204485146
reserve,4.028522096376982
residences,4.433987204485146
residential,4.433987204485146
resilience,4.433987204485146
resilient,4.433987204485146
resistance,4.433987204485146
resonant,4.433987204485146
resource,4.433987204485146
resourcefulness,4.433987204485146
resources,4.433987204485146
respect,4.433987204485146
responses,4.433987204485146
responsibility,4.028522096376982
rest,4.028522096376982
resting,4.433987204485146
restless,4.433987204485146
restlessness,4.433987204485146
restricts,4.433987204485146
result,3.3353749158170367
resulted,4.433987204485146
results,3.740840023925201
resultssince,4.433987204485146
resume,4.433987204485146
rethink,4.433987204485146
retreat,4.433987204485146
retreats,4.433987204485146
returns,4.433987204485146
reveal,3.517696472610991
revealing,3.517696472610991
reveals,2.5621850275835545
revelations,4.028522096376982
review,4.433987204485146
revolution,3.517696472610991
revolutionary,4.028522096376982
revolutionize,3.517696472610991
revolutionized,4.028522096376982
revolutions,4.433987204485146
reward,4.433987204485146
rewarding,4.433987204485146
rice,4.433987204485146
rich,3.3353749158170367
richard,4.028522096376982
richer,4.028522096376982
riddled,4.433987204485146
ride,4.433987204485146
rigged,4.433987204485146
right,3.517696472610991
rights,3.740840023925201
rise,3.517696472610991
risk,3.740840023925201
risks,3.740840023925201
riveting,4.433987204485146
robert,4.028522096376982
robotics,4.433987204485146
robs,4.433987204485146
robust,4.433987204485146
role,2.9299098077088725
romance,4.433987204485146
romantic,4.433987204485146
rookie,4.433987204485146
room,4.433987204485146
roots,4.028522096376982
rose,4.433987204485146
rotting,4.433987204485146
rounduppart,4.433987204485146
routinely,4.433987204485146
routines,4.433987204485146
ruined,4.433987204485146
rule,4.028522096376982
rules,4.028522096376982
run,4.028522096376982
runaway,4.433987204485146
running,4.433987204485146
rush,4.433987204485146
russian,4.433987204485146
sacrifice,4.433987204485146
sacrifices,4.433987204485146
safe,4.028522096376982
safer,4.433987204485146
said,4.433987204485146
saints,4.433987204485146
salary,4.433987204485146
sales,4.433987204485146
same,2.8245492920510458
sandberg,4.433987204485146
sapiens,4.028522096376982
sasha,4.433987204485146
satisfaction,4.433987204485146
satisfying,4.028522096376982
sats,4.433987204485146
save,4.028522096376982
saved,4.433987204485146
savings,4.433987204485146
say,4.433987204485146
says,4.433987204485146
scale,4.028522096376982
scales,4.433987204485146
scans,4.433987204485146
schedule,4.433987204485146
schemers,4.433987204485146
scheming,4.433987204485146
schmidt,4.433987204485146
school,3.740840023925201
schools,4.433987204485146
schwarzenegger,4.433987204485146
science,2.0826119473216687
sciences,3.740840023925201
scientific,2.5621850275835545
scientism,4.433987204485146
scientist,3.181224235989778
scientists,2.4190841839428816
scooped,4.433987204485146
scores,4.433987204485146
scott,4.028522096376982
seal,4.433987204485146
seals,4.028522096376982
sean,4.433987204485146
searching,4.433987204485146
seasoned,4.433987204485146
seated,4.433987204485146
seats,4.433987204485146
second,4.028522096376982
secret,4.028522096376982
secretly,4.028522096376982
secrets,3.740840023925201
secular,4.433987204485146
securities,4.433987204485146
security,4.028522096376982
see,3.517696472610991
seeds,4.433987204485146
seeing,4.433987204485146
seek,4.433987204485146
seeking,3.740840023925201
seem,3.3353749158170367
seemed,4.433987204485146
seems,3.517696472610991
seen,4.433987204485146
segregation,4.433987204485146
segue,4.433987204485146
selection,4.028522096376982
self,2.9299098077088725
selfishness,4.433987204485146
selling,3.517696472610991
seneca,4.433987204485146
senior,4.433987204485146
sense,3.3353749158170367
sensemaking,4.433987204485146
sensitivitwhat,4.433987204485146
sensitivity,4.433987204485146
sensory,4.433987204485146
sent,4.433987204485146
separates,4.433987204485146
sequenced,4.433987204485146
serial,4.028522096376982
series,3.517696472610991
serious,4.433987204485146
serum,4.433987204485146
serve,3.740840023925201
serving,4.433987204485146
set,3.740840023925201
setbacks,4.433987204485146
seth,4.433987204485146
settling,4.433987204485146
seventeen,4.433987204485146
several,4.433987204485146
sex,4.433987204485146
sexual,4.028522096376982
sexy,4.433987204485146
shackles,4.433987204485146
shaking,4.433987204485146
shape,3.181224235989778
shaped,3.517696472610991
share,4.433987204485146
sharing,4.433987204485146
sharp,4.433987204485146
shattering,4.433987204485146
shatters,4.433987204485146
she,3.517696472610991
shedding,4.028522096376982
sheds,4.433987204485146
sheer,4.433987204485146
shenoy,4.433987204485146
sheryl,4.433987204485146
shift,4.433987204485146
shifting,4.433987204485146
shocking,4.433987204485146
shop,4.433987204485146
shopping,4.433987204485146
shored,4.433987204485146
short,3.740840023925201
shortcomings,4.433987204485146
shorter,4.028522096376982
should,2.8245492920510458
show,3.0476928433652555
showeveryone,4.433987204485146
shown,4.433987204485146
shows,2.35454566280531
shulgin,4.433987204485146
shy,4.433987204485146
sian,4.433987204485146
sides,4.433987204485146
sidewalk,4.433987204485146
siegel,4.433987204485146
sight,4.433987204485146
sightedness,4.433987204485146
signal,4.433987204485146
signature,4.433987204485146
significant,4.028522096376982
silent,4.433987204485146
silicon,4.433987204485146
siloed,4.433987204485146
simon,4.433987204485146
simple,3.0476928433652555
simulation,4.433987204485146
simulations,4.433987204485146
sin,4.433987204485146
since,3.740840023925201
singing,4.433987204485146
single,4.433987204485146
situated,4.433987204485146
situation,4.433987204485146
situations,4.433987204485146
six,3.517696472610991
sixth,4.433987204485146
sixty,4.028522096376982
size,4.028522096376982
sketches,4.433987204485146
skills,3.740840023925201
skin,4.433987204485146
sleep,3.740840023925201
sloan,4.433987204485146
sloman,4.433987204485146
slow,4.028522096376982
slowing,4.433987204485146
slumber,4.433987204485146
smaller,4.433987204485146
smart,4.433987204485146
smarter,4.433987204485146
so,2.236762627148927
sober,4.433987204485146
soccermatics,4.433987204485146
social,2.6422277352570913
socially,4.433987204485146
societal,4.433987204485146
societies,3.740840023925201
society,3.3353749158170367
sociology,4.433987204485146
software,3.740840023925201
solar,4.433987204485146
sold,4.433987204485146
soldiers,4.028522096376982
solution,3.740840023925201
solutions,3.517696472610991
solve,3.3353749158170367
some,2.236762627148927
someone,3.740840023925201
something,3.3353749158170367
sometimes,3.3353749158170367
sonenshein,4.433987204485146
song,4.433987204485146
soon,4.433987204485146
soros,4.433987204485146
sort,4.433987204485146
soul,4.433987204485146
souls,4.433987204485146
sound,4.433987204485146
sounds,4.433987204485146
source,4.433987204485146
sovereign,4.433987204485146
soviet,4.433987204485146
sown,4.433987204485146
space,3.740840023925201
spaces,4.433987204485146
spans,4.028522096376982
sparkling,4.433987204485146
speak,4.028522096376982
spearhead,4.433987204485146
special,4.028522096376982
specialization,4.433987204485146
species,3.517696472610991
specific,4.433987204485146
speck,4.433987204485146
spectacular,4.433987204485146
spectaculincluding,4.433987204485146
spectrum,4.433987204485146
speculation,4.433987204485146
speech,4.028522096376982
speed,4.433987204485146
spent,4.433987204485146
spider,4.433987204485146
spirit,4.433987204485146
spiritual,4.433987204485146
split,4.433987204485146
sporns,4.433987204485146
sports,4.028522096376982
spot,4.028522096376982
spotify,4.433987204485146
spotlight,4.433987204485146
spouse,4.028522096376982
spouses,4.433987204485146
spreading,4.433987204485146
sprinkler,4.433987204485146
spurred,4.433987204485146
staff,4.433987204485146
stage,4.028522096376982
staggering,4.433987204485146
stagnation,4.433987204485146
stakes,4.028522096376982
stalinism,4.433987204485146
stand,4.433987204485146
standard,4.028522096376982
standardized,4.433987204485146
stars,4.028522096376982
start,3.740840023925201
starting,4.433987204485146
startling,4.433987204485146
state,3.740840023925201
states,4.028522096376982
statistician,4.433987204485146
statistics,4.433987204485146
status,4.028522096376982
stay,4.433987204485146
steadier,4.433987204485146
stealing,4.433987204485146
stem,4.433987204485146
stems,4.433987204485146
stephens,4.433987204485146
stepping,4.433987204485146
steps,4.028522096376982
steve,4.028522096376982
steven,3.740840023925201
stewardship,4.433987204485146
stiff,4.433987204485146
still,3.517696472610991
stimulation,4.433987204485146
stock,4.433987204485146
stood,4.028522096376982
stop,4.433987204485146
stopped,3.517696472610991
store,4.433987204485146
stored,4.433987204485146
stores,4.433987204485146
stories,2.8245492920510458
story,3.740840023925201
storytelling,4.433987204485146
straightforward,4.433987204485146
strained,4.433987204485146
strange,4.028522096376982
strangeness,4.433987204485146
strategic,4.433987204485146
strategies,4.433987204485146
strategy,4.028522096376982
stream,4.433987204485146
streams,4.433987204485146
streets,4.433987204485146
strength,3.740840023925201
strengthened,4.433987204485146
strengths,4.433987204485146
stress,4.433987204485146
stretch,4.433987204485146
stretching,4.433987204485146
strive,4.028522096376982
strong,3.740840023925201
structure,4.028522096376982
structuring,4.433987204485146
struggles,4.433987204485146
stubborn,4.433987204485146
student,3.740840023925201
students,4.433987204485146
studied,4.433987204485146
studies,3.517696472610991
study,4.028522096376982
stulberg,4.433987204485146
stumbled,4.433987204485146
stumbling,4.433987204485146
stunning,4.028522096376982
style,4.028522096376982
sub,4.433987204485146
subject,4.433987204485146
subjective,4.433987204485146
subservient,4.433987204485146
succeed,3.517696472610991
success,2.729239112246721
successful,3.181224235989778
successfully,4.433987204485146
succinctly,4.433987204485146
such,2.729239112246721
sudden,4.433987204485146
suddenly,4.433987204485146
suffer,4.433987204485146
suffering,3.740840023925201
suggest,4.433987204485146
suggestions,4.433987204485146
suicidal,4.433987204485146
suicide,3.740840023925201
suit,4.433987204485146
sum,4.433987204485146
sun,4.433987204485146
super,4.433987204485146
superintelligence,4.433987204485146
superior,4.028522096376982
supplant,4.433987204485146
supplement,4.433987204485146
supplements,4.433987204485146
support,4.433987204485146
supported,4.433987204485146
supremely,4.433987204485146
surf,4.433987204485146
surface,4.433987204485146
surfing,4.433987204485146
surgeries,4.433987204485146
surprised,4.433987204485146
surprising,2.488077055429833
surrendering,4.433987204485146
surroundings,4.433987204485146
survival,4.433987204485146
survive,4.028522096376982
survived,4.433987204485146
survivors,4.433987204485146
sustain,4.028522096376982
sustainability,4.028522096376982
sustainwith,4.433987204485146
swan,4.433987204485146
sweeping,4.433987204485146
switch,4.433987204485146
symmetry,4.433987204485146
syndicated,4.433987204485146
synergy,4.433987204485146
system,3.0476928433652555
systemic,4.433987204485146
systems,3.740840023925201
table,4.433987204485146
taboo,4.028522096376982
tackles,4.433987204485146
tactics,4.433987204485146
take,3.181224235989778
takes,2.9299098077088725
taking,4.433987204485146
taleb,4.433987204485146
talent,4.028522096376982
talented,4.433987204485146
talk,3.740840023925201
talking,4.433987204485146
taller,4.433987204485146
tangible,4.433987204485146
tantalizing,4.433987204485146
task,4.433987204485146
tasks,4.433987204485146
tastes,4.433987204485146
tasty,4.433987204485146
taught,4.433987204485146
taylor,4.433987204485146
teach,4.028522096376982
teaches,4.433987204485146
teachings,4.433987204485146
team,3.517696472610991
teams,3.517696472610991
tech,4.433987204485146
techniques,4.028522096376982
technochauvinism,4.433987204485146
technological,4.433987204485146
technologies,4.433987204485146
technologists,4.433987204485146
technology,3.3353749158170367
ted,4.433987204485146
teenage,4.433987204485146
teens,4.433987204485146
tegmark,4.028522096376982
tell,4.028522096376982
telling,3.740840023925201
tells,4.433987204485146
telomerase,4.433987204485146
telomere,4.433987204485146
telomeres,4.433987204485146
ten,4.433987204485146
tendencies,4.433987204485146
terms,4.028522096376982
terrain,4.433987204485146
terribly,4.433987204485146
terrorists,4.433987204485146
test,3.740840023925201
testing,4.433987204485146
tests,3.740840023925201
textbooks,4.433987204485146
than,1.7949298748698876
that,1.1381503384808171
thata,4.433987204485146
the,1.0162605208717803
thea,4.433987204485146
thegalaxies,4.433987204485146
their,2.0360919316867756
them,2.35454566280531
themselves,4.433987204485146
then,3.181224235989778
theology,4.433987204485146
theories,4.028522096376982
theory,3.517696472610991
there,2.6422277352570913
therefore,4.433987204485146
these,2.236762627148927
they,1.991640169115942
thing,4.028522096376982
things,2.9299098077088725
think,2.35454566280531
thinkers,4.028522096376982
thinking,2.9299098077088725
third,4.433987204485146
this,1.365934269351529
thorniest,4.433987204485146
thorny,4.433987204485146
thorough,4.433987204485146
thoroughly,4.433987204485146
those,2.729239112246721
though,3.740840023925201
thought,3.181224235989778
thoughts,3.181224235989778
thousand,3.740840023925201
thousands,3.517696472610991
threat,4.433987204485146
three,3.181224235989778
thrill,4.433987204485146
thrive,3.740840023925201
throes,4.433987204485146
through,2.2939210409888755
throughout,4.433987204485146
throughoutwhy,4.433987204485146
throws,4.433987204485146
thsince,4.433987204485146
thuman,4.433987204485146
thus,4.433987204485146
tick,4.433987204485146
tight,4.433987204485146
tim,4.028522096376982
tim100,4.433987204485146
time,2.1826954058786514
timely,4.028522096376982
times,2.488077055429833
timetables,4.433987204485146
timewhere,4.433987204485146
timing,4.028522096376982
tin,4.433987204485146
tips,3.740840023925201
titanic,4.433987204485146
titles,4.433987204485146
to,1.0495969411393722
tobacco,4.433987204485146
tocqueville,4.433987204485146
today,2.4190841839428816
todd,4.433987204485146
together,3.181224235989778
toilet,4.433987204485146
told,3.740840023925201
toldin,4.433987204485146
tom,4.433987204485146
tome,4.433987204485146
too,2.9299098077088725
tool,4.433987204485146
toolkit,4.433987204485146
tools,3.740840023925201
top,3.517696472610991
topics,4.433987204485146
touch,4.433987204485146
touched,4.433987204485146
tour,4.028522096376982
toward,4.433987204485146
traces,4.028522096376982
tracing,4.433987204485146
track,4.433987204485146
tracks,4.433987204485146
trade,4.433987204485146
trademark,4.028522096376982
tradition,4.433987204485146
traditional,4.433987204485146
traditionally,4.433987204485146
traditions,4.433987204485146
trailblazers,4.433987204485146
trailblazing,4.433987204485146
trained,4.433987204485146
training,4.028522096376982
trait,3.740840023925201
traits,4.433987204485146
trajectory,4.433987204485146
transcendence,4.433987204485146
transcending,4.433987204485146
transfer,4.433987204485146
transform,4.433987204485146
transformational,4.433987204485146
transformative,4.028522096376982
transformed,4.433987204485146
transforming,4.433987204485146
transforms,4.433987204485146
translate,3.740840023925201
transports,4.433987204485146
trap,4.433987204485146
traps,4.433987204485146
trauma,4.028522096376982
traumas,4.433987204485146
travel,4.433987204485146
treating,4.433987204485146
treatment,4.028522096376982
tree,4.433987204485146
tremendous,4.028522096376982
tribalism,4.433987204485146
tricks,3.740840023925201
trillion,4.028522096376982
trillions,4.433987204485146
trivial,4.433987204485146
trove,4.433987204485146
true,3.3353749158170367
truly,3.3353749158170367
trump,4.433987204485146
trust,3.740840023925201
truth,3.517696472610991
truths,4.433987204485146
try,4.433987204485146
trying,3.3353749158170367
tuned,4.433987204485146
turing,4.433987204485146
turn,3.517696472610991
turned,4.028522096376982
turning,4.433987204485146
turns,4.028522096376982
twelve,4.433987204485146
twenty,3.517696472610991
twentyforeword,4.433987204485146
two,3.181224235989778
tyler,4.433987204485146
type,4.433987204485146
types,4.433987204485146
tyranny,4.433987204485146
tyson,4.433987204485146
tyuval,4.433987204485146
ugly,4.433987204485146
ultimate,3.3353749158170367
ultimately,3.181224235989778
un,4.433987204485146
unaware,4.433987204485146
unchanging,4.433987204485146
unconscious,3.740840023925201
uncontrollable,4.028522096376982
unconvincing,4.433987204485146
uncovered,4.433987204485146
uncovering,4.433987204485146
uncovers,4.028522096376982
under,3.517696472610991
undercover,4.433987204485146
underestimate,4.433987204485146
underestimates,4.433987204485146
underground,4.433987204485146
underlying,4.433987204485146
undermined,4.433987204485146
undermines,4.433987204485146
underpinning,4.433987204485146
underpinnings,4.433987204485146
understand,2.2939210409888755
understanding,2.236762627148927
understood,4.433987204485146
undertake,4.433987204485146
undertakes,4.433987204485146
undone,4.433987204485146
unexamined,4.028522096376982
unexpected,4.433987204485146
unfathomable,4.433987204485146
unflappable,4.433987204485146
unfolded,4.433987204485146
unhappiness,4.433987204485146
unidentified,4.433987204485146
unified,4.433987204485146
uniformity,4.433987204485146
unifying,4.433987204485146
unintelligence,4.433987204485146
unintrusive,4.433987204485146
union,4.028522096376982
unique,3.740840023925201
uniquely,3.517696472610991
uniqueness,4.433987204485146
united,4.028522096376982
universal,4.433987204485146
universally,4.433987204485146
universe,4.028522096376982
university,3.740840023925201
unleashed,4.433987204485146
unlock,4.433987204485146
unlocking,4.433987204485146
unlocks,4.028522096376982
unnecessary,4.433987204485146
unour,4.433987204485146
unprecedented,4.028522096376982
unravel,4.433987204485146
unreality,4.433987204485146
unruly,4.433987204485146
unspoken,4.433987204485146
unsurpassed,4.433987204485146
untangle,4.433987204485146
untapped,4.433987204485146
until,4.028522096376982
unusual,4.433987204485146
unusually,4.433987204485146
unveiling,4.433987204485146
up,2.4190841839428816
upend,4.433987204485146
upgrade,4.028522096376982
upon,3.517696472610991
upside,4.028522096376982
urbanization,4.433987204485146
urgent,4.028522096376982
us,1.365934269351529
use,2.6422277352570913
used,3.517696472610991
useful,4.028522096376982
user,4.433987204485146
users,4.433987204485146
uses,4.028522096376982
using,2.8245492920510458
usual,4.433987204485146
usually,4.433987204485146
utopia,4.433987204485146
vaccinate,4.433987204485146
valedictorians,4.433987204485146
valley,4.433987204485146
valuable,4.433987204485146
values,3.740840023925201
varied,4.433987204485146
vast,3.517696472610991
vastly,4.433987204485146
ve,3.181224235989778
venerated,4.433987204485146
version,4.433987204485146
very,3.0476928433652555
vetted,4.433987204485146
via,4.433987204485146
vices,4.433987204485146
victims,4.433987204485146
view,3.740840023925201
viewpoints,4.433987204485146
views,4.433987204485146
vignettes,4.433987204485146
vinci,4.433987204485146
violence,4.028522096376982
violent,4.028522096376982
virtual,4.433987204485146
virtues,4.433987204485146
visible,4.028522096376982
vision,4.433987204485146
visits,4.433987204485146
visualizing,4.433987204485146
vital,3.740840023925201
vivid,4.433987204485146
void,4.433987204485146
volume,4.433987204485146
vote,4.028522096376982
voters,4.433987204485146
vulnerable,4.028522096376982
wake,4.433987204485146
walk,4.433987204485146
walking,4.433987204485146
walks,4.433987204485146
wall,4.433987204485146
want,2.729239112246721
wants,3.740840023925201
war,3.181224235989778
warming,4.433987204485146
warning,4.433987204485146
wars,4.433987204485146
was,3.0476928433652555
wasted,4.433987204485146
wastes,4.433987204485146
waves,4.028522096376982
way,2.488077055429833
ways,2.236762627148927
we,1.235314086934465
weak,4.433987204485146
weakness,4.433987204485146
weaknesses,4.433987204485146
wealth,4.433987204485146
wealthy,4.433987204485146
weapons,4.433987204485146
week,4.433987204485146
weekly,4.433987204485146
weeks,4.433987204485146
weirdness,4.433987204485146
welcome,4.433987204485146
well,2.729239112246721
were,3.3353749158170367
weren,4.433987204485146
west,4.028522096376982
wet,4.433987204485146
wharton,4.433987204485146
what,1.5436154465889818
whatever,4.028522096376982
wheal,4.433987204485146
when,2.35454566280531
where,2.488077055429833
whether,3.3353749158170367
which,2.2939210409888755
while,2.729239112246721
white,3.740840023925201
whiz,4.433987204485146
who,1.991640169115942
whole,3.740840023925201
whose,4.028522096376982
why,1.6931471805599454
wide,3.517696472610991
widely,4.028522096376982
widened,4.433987204485146
will,1.9082585601768907
willing,4.433987204485146
willingness,4.028522096376982
wilson,4.028522096376982
winner,4.028522096376982
winning,3.740840023925201
wired,4.433987204485146
wisdom,3.0476928433652555
wise,4.028522096376982
wisest,4.433987204485146
wished,4.433987204485146
wit,4.433987204485146
with,1.4635727389154451
within,3.0476928433652555
without,3.740840023925201
wittily,4.433987204485146
witty,3.740840023925201
witwhat,4.433987204485146
women,4.433987204485146
won,3.740840023925201
wonder,4.433987204485146
wondered,4.433987204485146
word,4.433987204485146
words,4.028522096376982
work,2.236762627148927
workers,4.433987204485146
working,3.740840023925201
workings,3.740840023925201
workout,4.433987204485146
workplaces,4.028522096376982
works,3.517696472610991
workweek,4.433987204485146
world,1.6613984822453651
worldin,4.433987204485146
worlds,3.517696472610991
worldview,4.028522096376982
worldviews,4.433987204485146
worries,4.433987204485146
worryingly,4.433987204485146
worsening,4.433987204485146
worst,4.433987204485146
would,3.740840023925201
wrenching,4.433987204485146
wright,4.433987204485146
write,4.433987204485146
writer,4.433987204485146
writes,4.433987204485146
writing,4.028522096376982
written,4.028522096376982
wrong,2.8245492920510458
yale,4.433987204485146
year,4.028522096376982
years,2.488077055429833
yet,2.6422277352570913
yields,4.433987204485146
york,2.6422277352570913
yorker,4.433987204485146
you,1.8312975190407625
young,4.433987204485146
your,2.35454566280531
yourself,3.181224235989778
youth,4.433987204485146
yudkowsky,4.433987204485146
yuval,4.028522096376982
zador,4.433987204485146
zero,4.433987204485146
zooming,4.433987204485146
